[C:\Users\Physics-Lab\Desktop\Programs\Hyun\R-Tmeasurement-4pt_325.exe 1 1 221125_ht.dat 1e-2 50 300 3 ]

Time(sec)	Temperature(K)	     Resistance(Ohm)	    Current(A) TempError(K) ResError(Ohm) CurrError(A)
688.871	76.581	4.95E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
691.268	76.697	5.32E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
693.668	76.808	4.91E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
696.068	76.923	4.31E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
698.469	77.038	4.98E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
700.873	77.152	5.16E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
703.27	77.266	4.94E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
705.67	77.378	5.14E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
708.071	77.494	4.89E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
710.472	77.605	4.97E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
712.875	77.717	4.80E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
715.273	77.83	4.65E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
717.674	77.942	5.00E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
720.075	78.051	5.37E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
722.475	78.158	4.35E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
724.881	78.266	5.50E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
727.28	78.375	5.00E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
729.683	78.483	5.17E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
732.077	78.593	4.59E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
734.48	78.699	5.14E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
736.88	78.81	4.92E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
739.277	78.919	4.76E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
741.678	79.03	4.90E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
744.078	79.138	5.53E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
746.479	79.248	5.36E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
748.882	79.36	5.29E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
751.279	79.469	5.21E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
753.681	79.577	5.50E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
756.081	79.688	5.66E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
758.481	79.798	5.12E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
760.886	79.908	4.55E-04	1.00E-02	0	0.00000000e+000   0.0000e+000	
